NO_OF_FRAMES	386
NO_OF_CAMERAS	16
NO_OF_MARKERS	61
FREQUENCY	100
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2016-09-06, 20:13:53	12858.09897148
DATA_INCLUDED	3D
MARKER_NAMES	L_HEAD	R_HEAD	SGL	SJN	SXS	CV7	TV2	MAI	LV1	LV3	LV5	L_SAE	L_HUM	L_HLE	L_RSP	L_USP	L_HM2	R_SAE	R_HUM	R_HLE	R_RSP	R_USP	R_HM2	L_IAS	L_IPS	R_IPS	R_IAS	L_FTC	L_FLE	L_FME	L_FAX	L_TTC	L_FAL	L_TAM	L_FCC2	L_FCC	L_LCAL	L_FMT	L_FM5	L_FM2	L_PM6	L_FM1	L_P1MT	L_MCAL	R_FTC	R_FLE	R_FME	R_FAX	R_TTC	R_FAL	R_TAM	R_FCC2	R_FCC	R_LCAL	R_FMT	R_FM5	R_FM2	R_PM6	R_FM1	R_P1MT	R_MCAL
Frame	Time	L_HEAD X	L_HEAD Y	L_HEAD Z	R_HEAD X	R_HEAD Y	R_HEAD Z	SGL X	SGL Y	SGL Z	SJN X	SJN Y	SJN Z	SXS X	SXS Y	SXS Z	CV7 X	CV7 Y	CV7 Z	TV2 X	TV2 Y	TV2 Z	MAI X	MAI Y	MAI Z	LV1 X	LV1 Y	LV1 Z	LV3 X	LV3 Y	LV3 Z	LV5 X	LV5 Y	LV5 Z	L_SAE X	L_SAE Y	L_SAE Z	L_HUM X	L_HUM Y	L_HUM Z	L_HLE X	L_HLE Y	L_HLE Z	L_RSP X	L_RSP Y	L_RSP Z	L_USP X	L_USP Y	L_USP Z	L_HM2 X	L_HM2 Y	L_HM2 Z	R_SAE X	R_SAE Y	R_SAE Z	R_HUM X	R_HUM Y	R_HUM Z	R_HLE X	R_HLE Y	R_HLE Z	R_RSP X	R_RSP Y	R_RSP Z	R_USP X	R_USP Y	R_USP Z	R_HM2 X	R_HM2 Y	R_HM2 Z	L_IAS X	L_IAS Y	L_IAS Z	L_IPS X	L_IPS Y	L_IPS Z	R_IPS X	R_IPS Y	R_IPS Z	R_IAS X	R_IAS Y	R_IAS Z	L_FTC X	L_FTC Y	L_FTC Z	L_FLE X	L_FLE Y	L_FLE Z	L_FME X	L_FME Y	L_FME Z	L_FAX X	L_FAX Y	L_FAX Z	L_TTC X	L_TTC Y	L_TTC Z	L_FAL X	L_FAL Y	L_FAL Z	L_TAM X	L_TAM Y	L_TAM Z	L_FCC2 X	L_FCC2 Y	L_FCC2 Z	L_FCC X	L_FCC Y	L_FCC Z	L_LCAL X	L_LCAL Y	L_LCAL Z	L_FMT X	L_FMT Y	L_FMT Z	L_FM5 X	L_FM5 Y	L_FM5 Z	L_FM2 X	L_FM2 Y	L_FM2 Z	L_PM6 X	L_PM6 Y	L_PM6 Z	L_FM1 X	L_FM1 Y	L_FM1 Z	L_P1MT X	L_P1MT Y	L_P1MT Z	L_MCAL X	L_MCAL Y	L_MCAL Z	R_FTC X	R_FTC Y	R_FTC Z	R_FLE X	R_FLE Y	R_FLE Z	R_FME X	R_FME Y	R_FME Z	R_FAX X	R_FAX Y	R_FAX Z	R_TTC X	R_TTC Y	R_TTC Z	R_FAL X	R_FAL Y	R_FAL Z	R_TAM X	R_TAM Y	R_TAM Z	R_FCC2 X	R_FCC2 Y	R_FCC2 Z	R_FCC X	R_FCC Y	R_FCC Z	R_LCAL X	R_LCAL Y	R_LCAL Z	R_FMT X	R_FMT Y	R_FMT Z	R_FM5 X	R_FM5 Y	R_FM5 Z	R_FM2 X	R_FM2 Y	R_FM2 Z	R_PM6 X	R_PM6 Y	R_PM6 Z	R_FM1 X	R_FM1 Y	R_FM1 Z	R_P1MT X	R_P1MT Y	R_P1MT Z	R_MCAL X	R_MCAL Y	R_MCAL Z	
350	3.49000	548.206	486.915	1656.849	538.270	317.054	1644.872	659.926	393.205	1712.175	624.961	414.909	1413.422	666.649	413.345	1262.760	492.876	408.698	1497.960	472.648	412.684	1463.485	448.882	420.481	1327.290	501.947	414.774	1147.751	512.253	416.746	1109.951	506.026	415.550	1073.255	519.411	607.419	1470.695	448.151	644.108	1320.850	414.474	678.660	1179.640	670.056	669.258	1178.601	675.300	684.718	1112.220	741.228	695.497	1144.484	512.236	216.766	1458.839	428.603	191.607	1302.732	420.905	146.362	1166.351	677.405	162.587	1187.457	676.117	148.956	1120.541	741.020	122.375	1173.901	669.612	522.490	1014.689	503.485	454.841	1052.246	498.861	367.511	1045.974	660.886	302.399	1012.558	567.205	591.005	843.354	541.289	574.378	508.027	519.097	460.859	514.050	525.145	578.913	440.324	567.727	528.226	418.948	487.907	544.989	75.626	497.695	466.203	97.290	434.272	499.283	75.751	427.567	498.021	38.203	479.735	537.722	33.422	531.445	547.458	27.725	594.621	566.749	18.950	617.899	515.001	34.054	668.808	475.732	16.171	631.722	465.529	18.497	564.117	491.228	71.999	485.344	468.615	33.553	568.434	238.534	822.086	552.223	248.911	509.354	538.459	352.458	489.199	525.188	235.737	439.354	579.591	281.461	424.488	482.375	260.892	77.983	512.237	340.363	88.587	440.518	310.655	74.292	433.122	311.608	39.105	480.107	269.341	33.807	533.859	253.102	27.893	590.253	230.741	20.448	629.335	279.705	31.258	670.437	320.262	17.672	639.000	329.928	22.307	571.821	300.572	71.842	488.947	335.586	34.444
351	3.50000	548.242	486.944	1656.841	538.340	317.105	1644.926	659.961	393.273	1712.153	624.967	414.940	1413.439	666.640	413.374	1262.766	492.883	408.718	1497.952	472.661	412.706	1463.502	448.916	420.507	1327.275	501.979	414.807	1147.747	512.273	416.795	1109.949	506.038	415.580	1073.289	519.392	607.440	1470.697	448.119	644.116	1320.843	414.429	678.666	1179.651	670.022	669.356	1178.587	675.281	684.853	1112.210	741.183	695.658	1144.486	512.240	216.800	1458.837	428.602	191.655	1302.734	420.899	146.436	1166.343	677.414	162.638	1187.432	676.124	149.027	1120.518	741.035	122.443	1173.859	669.653	522.518	1014.681	503.523	454.868	1052.256	498.882	367.561	1045.995	660.901	302.402	1012.571	567.205	591.024	843.354	541.314	574.395	508.000	519.104	460.853	514.066	525.398	578.991	440.505	567.731	528.205	418.939	487.918	544.964	75.639	497.659	466.199	97.314	434.282	499.290	75.760	427.554	498.029	38.218	479.746	537.745	33.431	531.439	547.466	27.726	594.637	566.736	18.950	617.894	515.017	34.056	668.823	475.726	16.170	631.707	465.521	18.500	564.118	491.247	72.025	485.315	468.607	33.574	568.442	238.578	822.100	552.219	248.935	509.345	538.484	352.488	489.216	525.165	235.768	439.366	579.604	281.466	424.516	482.397	260.904	77.969	512.219	340.364	88.579	440.522	310.644	74.286	433.147	311.628	39.110	480.108	269.351	33.802	533.841	253.120	27.892	590.262	230.754	20.451	629.335	279.716	31.293	670.430	320.256	17.675	639.003	329.938	22.302	571.830	300.596	71.844	488.987	335.619	34.465
352	3.51000	548.265	486.979	1656.860	538.369	317.129	1644.919	660.019	393.312	1712.123	624.966	414.959	1413.418	666.631	413.400	1262.750	492.878	408.737	1497.960	472.667	412.723	1463.513	448.927	420.509	1327.261	501.996	414.827	1147.754	512.289	416.822	1109.950	506.076	415.599	1073.300	519.375	607.454	1470.703	448.097	644.109	1320.843	414.398	678.662	1179.645	669.987	669.465	1178.613	675.235	684.954	1112.228	741.132	695.800	1144.481	512.251	216.805	1458.822	428.627	191.700	1302.711	420.929	146.506	1166.305	677.415	162.691	1187.430	676.131	149.070	1120.475	741.030	122.462	1173.837	669.685	522.541	1014.674	503.546	454.910	1052.247	498.914	367.570	1045.980	660.892	302.442	1012.570	567.279	591.064	843.367	541.329	574.410	508.012	519.119	460.881	514.035	525.205	578.922	440.315	567.757	528.251	418.962	487.917	544.977	75.637	497.679	466.205	97.315	434.287	499.330	75.796	427.567	498.038	38.211	479.758	537.742	33.421	531.425	547.466	27.726	594.618	566.742	18.951	617.901	515.016	34.062	668.826	475.713	16.178	631.716	465.516	18.502	564.131	491.236	72.019	485.330	468.606	33.570	568.446	238.579	822.104	552.215	248.947	509.345	538.492	352.499	489.199	525.172	235.790	439.368	579.617	281.472	424.492	482.389	260.904	77.973	512.208	340.374	88.580	440.518	310.657	74.290	433.139	311.649	39.120	480.105	269.358	33.818	533.861	253.111	27.914	590.261	230.738	20.450	629.320	279.702	31.281	670.431	320.265	17.676	639.006	329.924	22.308	571.837	300.580	71.854	488.961	335.603	34.444
353	3.52000	548.289	487.016	1656.859	538.402	317.125	1644.918	660.078	393.378	1712.136	624.962	414.995	1413.407	666.610	413.440	1262.716	492.898	408.765	1497.942	472.689	412.748	1463.486	448.945	420.522	1327.252	502.038	414.874	1147.758	512.335	416.864	1109.937	506.094	415.651	1073.297	519.338	607.466	1470.689	448.062	644.108	1320.847	414.369	678.668	1179.633	669.963	669.545	1178.615	675.185	685.066	1112.266	741.087	695.960	1144.516	512.243	216.844	1458.815	428.623	191.749	1302.700	420.936	146.562	1166.278	677.434	162.739	1187.395	676.143	149.121	1120.483	741.041	122.538	1173.802	669.723	522.591	1014.672	503.591	454.966	1052.249	498.938	367.615	1045.988	660.929	302.471	1012.581	567.303	591.079	843.343	541.361	574.435	508.000	519.131	460.905	514.050	525.212	578.931	440.297	567.765	528.253	418.937	487.924	544.989	75.633	497.706	466.211	97.302	434.273	499.297	75.753	427.562	498.045	38.226	479.753	537.744	33.436	531.431	547.461	27.721	594.639	566.743	18.953	617.903	514.996	34.051	668.815	475.717	16.170	631.710	465.525	18.492	564.114	491.227	72.022	485.336	468.616	33.569	568.482	238.633	822.116	552.227	248.972	509.346	538.520	352.522	489.217	525.205	235.834	439.359	579.613	281.497	424.492	482.401	260.922	78.007	512.285	340.386	88.564	440.541	310.667	74.291	433.153	311.653	39.133	480.104	269.364	33.835	533.864	253.119	27.905	590.244	230.743	20.440	629.328	279.692	31.286	670.458	320.268	17.690	639.007	329.936	22.303	571.832	300.608	71.867	488.970	335.611	34.443
354	3.53000	548.284	487.024	1656.859	538.464	317.158	1644.902	660.117	393.406	1712.109	624.953	415.019	1413.405	666.619	413.478	1262.724	492.908	408.763	1497.928	472.689	412.765	1463.466	448.958	420.551	1327.249	502.056	414.890	1147.741	512.357	416.887	1109.940	506.131	415.668	1073.286	519.334	607.476	1470.686	448.041	644.106	1320.834	414.330	678.653	1179.659	669.925	669.642	1178.661	675.165	685.191	1112.288	741.047	696.089	1144.545	512.259	216.867	1458.792	428.651	191.774	1302.676	420.966	146.605	1166.267	677.449	162.803	1187.388	676.164	149.181	1120.452	741.044	122.598	1173.777	669.759	522.614	1014.668	503.648	454.995	1052.229	498.969	367.655	1045.986	660.934	302.511	1012.601	567.373	591.118	843.345	541.384	574.447	508.005	519.123	460.912	514.048	525.210	578.947	440.317	567.772	528.245	418.946	487.923	544.978	75.622	497.670	466.207	97.315	434.286	499.295	75.758	427.558	498.043	38.193	479.758	537.744	33.439	531.451	547.451	27.713	594.626	566.744	18.972	617.900	515.008	34.051	668.821	475.723	16.166	631.723	465.519	18.488	564.116	491.207	72.007	485.350	468.611	33.591	568.501	238.660	822.136	552.235	248.998	509.363	538.529	352.561	489.223	525.189	235.845	439.362	579.646	281.529	424.508	482.401	260.931	78.011	512.226	340.384	88.568	440.530	310.673	74.300	433.151	311.653	39.125	480.104	269.373	33.831	533.857	253.121	27.925	590.267	230.755	20.446	629.334	279.701	31.283	670.459	320.268	17.688	639.009	329.933	22.300	571.841	300.625	71.838	488.980	335.641	34.461
355	3.54000	548.290	487.025	1656.841	538.493	317.179	1644.890	660.145	393.483	1712.066	624.919	415.043	1413.356	666.591	413.524	1262.673	492.909	408.791	1497.922	472.667	412.744	1463.472	448.974	420.544	1327.232	502.084	414.949	1147.739	512.402	416.940	1109.922	506.158	415.711	1073.299	519.291	607.478	1470.692	448.002	644.104	1320.838	414.304	678.645	1179.654	669.892	669.729	1178.665	675.129	685.306	1112.315	741.013	696.198	1144.583	512.274	216.885	1458.778	428.655	191.793	1302.645	420.970	146.643	1166.228	677.461	162.873	1187.383	676.186	149.266	1120.463	741.063	122.651	1173.792	669.822	522.665	1014.643	503.660	455.028	1052.259	499.013	367.702	1045.983	660.954	302.566	1012.585	567.405	591.150	843.319	541.405	574.460	507.987	519.146	460.922	514.066	525.242	578.949	440.301	567.784	528.273	418.939	487.932	544.992	75.638	497.675	466.198	97.298	434.272	499.324	75.765	427.554	498.054	38.201	479.759	537.749	33.426	531.430	547.451	27.716	594.634	566.743	18.944	617.902	514.998	34.059	668.824	475.720	16.177	631.716	465.532	18.489	564.123	491.218	72.008	485.342	468.620	33.558	568.516	238.705	822.121	552.256	249.045	509.382	538.583	352.584	489.233	525.217	235.872	439.373	579.638	281.529	424.504	482.404	260.945	78.015	512.246	340.404	88.601	440.543	310.700	74.303	433.138	311.675	39.124	480.113	269.387	33.828	533.864	253.141	27.908	590.259	230.747	20.448	629.342	279.721	31.268	670.449	320.260	17.683	639.014	329.929	22.302	571.835	300.596	71.868	488.965	335.623	34.441
356	3.55000	548.304	487.065	1656.841	538.509	317.191	1644.912	660.143	393.496	1712.057	624.942	415.062	1413.332	666.596	413.570	1262.668	492.920	408.798	1497.918	472.697	412.762	1463.451	448.979	420.552	1327.228	502.140	414.965	1147.715	512.427	416.966	1109.909	506.203	415.745	1073.294	519.255	607.476	1470.689	447.962	644.098	1320.856	414.265	678.657	1179.647	669.857	669.814	1178.703	675.104	685.405	1112.358	740.959	696.357	1144.658	512.267	216.906	1458.734	428.660	191.812	1302.621	420.972	146.668	1166.195	677.474	162.938	1187.348	676.188	149.302	1120.463	741.080	122.720	1173.809	669.856	522.698	1014.633	503.705	455.084	1052.244	499.016	367.737	1045.984	660.954	302.593	1012.611	567.440	591.168	843.311	541.430	574.476	507.991	519.162	460.928	514.068	525.249	578.967	440.292	567.787	528.276	418.943	487.926	544.969	75.611	497.727	466.213	97.300	434.272	499.314	75.762	427.557	498.041	38.219	479.756	537.726	33.445	531.443	547.475	27.722	594.642	566.741	18.961	617.899	515.005	34.060	668.813	475.720	16.177	631.731	465.522	18.492	564.111	491.236	72.011	485.342	468.604	33.558	568.505	238.720	822.109	552.248	249.041	509.372	538.557	352.607	489.208	525.209	235.877	439.382	579.626	281.563	424.480	482.395	260.943	78.006	512.260	340.414	88.562	440.548	310.703	74.305	433.135	311.683	39.145	480.111	269.402	33.836	533.867	253.146	27.907	590.254	230.743	20.447	629.331	279.712	31.275	670.454	320.255	17.676	639.009	329.935	22.303	571.845	300.619	71.870	488.987	335.657	34.461
357	3.56000	548.279	487.080	1656.780	538.551	317.241	1644.920	660.152	393.534	1712.046	624.914	415.093	1413.319	666.589	413.620	1262.660	492.914	408.769	1497.905	472.705	412.764	1463.421	448.994	420.553	1327.203	502.178	415.017	1147.716	512.474	417.025	1109.911	506.257	415.794	1073.271	519.217	607.490	1470.691	447.935	644.094	1320.828	414.234	678.653	1179.642	669.821	669.891	1178.741	675.058	685.489	1112.408	740.920	696.438	1144.688	512.284	216.898	1458.717	428.679	191.825	1302.573	420.991	146.686	1166.135	677.481	162.992	1187.347	676.223	149.346	1120.434	741.121	122.801	1173.776	669.891	522.740	1014.597	503.771	455.109	1052.231	499.062	367.784	1045.974	660.992	302.642	1012.617	567.495	591.192	843.309	541.416	574.473	507.965	519.142	460.944	514.034	525.269	578.976	440.284	567.798	528.288	418.939	487.921	544.993	75.633	497.645	466.210	97.319	434.286	499.306	75.757	427.559	498.036	38.227	479.734	537.718	33.426	531.444	547.456	27.723	594.636	566.739	18.961	617.907	515.005	34.043	668.820	475.709	16.161	631.721	465.524	18.487	564.120	491.222	72.013	485.337	468.604	33.574	568.538	238.740	822.112	552.261	249.075	509.370	538.572	352.637	489.212	525.220	235.892	439.385	579.656	281.566	424.495	482.402	260.943	78.012	512.260	340.421	88.565	440.553	310.709	74.293	433.141	311.686	39.129	480.144	269.406	33.848	533.859	253.156	27.910	590.249	230.761	20.455	629.349	279.710	31.278	670.446	320.253	17.682	639.009	329.931	22.290	571.856	300.592	71.859	488.982	335.633	34.454
358	3.57000	548.247	487.090	1656.784	538.554	317.200	1644.888	660.156	393.581	1712.062	624.927	415.133	1413.316	666.594	413.670	1262.624	492.908	408.784	1497.900	472.697	412.752	1463.434	449.009	420.581	1327.208	502.215	415.058	1147.721	512.502	417.053	1109.900	506.276	415.832	1073.277	519.163	607.464	1470.687	447.888	644.074	1320.831	414.189	678.663	1179.641	669.786	669.961	1178.790	675.050	685.578	1112.434	740.901	696.541	1144.725	512.311	216.921	1458.642	428.686	191.845	1302.546	421.033	146.717	1166.097	677.483	163.051	1187.316	676.227	149.402	1120.419	741.126	122.857	1173.782	669.946	522.791	1014.591	503.821	455.148	1052.234	499.076	367.835	1045.998	661.004	302.689	1012.624	567.540	591.224	843.293	541.459	574.508	507.981	519.191	460.976	514.061	525.278	579.008	440.274	567.814	528.303	418.939	487.902	544.986	75.607	497.675	466.207	97.291	434.280	499.294	75.748	427.557	498.041	38.211	479.754	537.747	33.447	531.449	547.469	27.716	594.624	566.739	18.978	617.897	515.007	34.055	668.820	475.714	16.164	631.720	465.517	18.486	564.134	491.221	71.998	485.343	468.605	33.563	568.568	238.782	822.133	552.263	249.108	509.373	538.571	352.650	489.214	525.218	235.917	439.390	579.673	281.587	424.523	482.406	260.965	78.014	512.266	340.407	88.559	440.547	310.724	74.335	433.158	311.707	39.139	480.144	269.391	33.854	533.860	253.158	27.913	590.258	230.752	20.452	629.348	279.718	31.274	670.460	320.250	17.679	639.024	329.941	22.294	571.848	300.619	71.857	489.000	335.650	34.444
359	3.58000	548.239	487.065	1656.775	538.578	317.230	1644.876	660.135	393.602	1712.021	624.930	415.156	1413.297	666.592	413.691	1262.626	492.923	408.766	1497.895	472.734	412.758	1463.425	449.035	420.579	1327.189	502.250	415.103	1147.684	512.552	417.116	1109.883	506.331	415.881	1073.244	519.144	607.461	1470.699	447.868	644.068	1320.830	414.168	678.670	1179.664	669.765	670.024	1178.815	675.024	685.635	1112.494	740.886	696.599	1144.774	512.316	216.928	1458.604	428.702	191.855	1302.492	421.048	146.728	1166.061	677.488	163.097	1187.272	676.250	149.459	1120.417	741.135	122.924	1173.753	669.963	522.833	1014.572	503.876	455.200	1052.212	499.125	367.897	1045.988	661.011	302.727	1012.613	567.566	591.260	843.281	541.460	574.527	507.958	519.201	460.986	514.044	525.287	579.014	440.276	567.815	528.303	418.910	487.936	544.968	75.605	497.680	466.213	97.316	434.267	499.283	75.757	427.556	498.035	38.190	479.743	537.743	33.454	531.459	547.450	27.710	594.616	566.730	18.947	617.901	515.008	34.047	668.808	475.717	16.172	631.715	465.520	18.491	564.111	491.201	71.994	485.345	468.613	33.563	568.588	238.823	822.108	552.270	249.118	509.370	538.605	352.669	489.227	525.223	235.938	439.393	579.684	281.606	424.503	482.401	260.971	78.015	512.257	340.434	88.576	440.545	310.717	74.305	433.138	311.672	39.112	480.111	269.402	33.846	533.864	253.154	27.917	590.250	230.751	20.449	629.343	279.718	31.283	670.461	320.258	17.680	639.030	329.948	22.294	571.834	300.637	71.848	488.987	335.654	34.441
360	3.59000	548.187	487.073	1656.759	538.563	317.186	1644.864	660.135	393.619	1712.060	624.926	415.151	1413.261	666.583	413.725	1262.565	492.928	408.761	1497.896	472.733	412.746	1463.387	449.048	420.588	1327.180	502.278	415.149	1147.692	512.600	417.139	1109.882	506.368	415.932	1073.256	519.108	607.468	1470.709	447.826	644.068	1320.850	414.147	678.676	1179.647	669.757	670.076	1178.840	674.997	685.719	1112.537	740.869	696.671	1144.823	512.325	216.918	1458.583	428.718	191.868	1302.470	421.063	146.760	1165.995	677.510	163.125	1187.271	676.263	149.504	1120.367	741.163	122.977	1173.744	670.022	522.886	1014.585	503.919	455.226	1052.215	499.141	367.935	1045.973	661.043	302.768	1012.628	567.605	591.302	843.282	541.469	574.540	507.945	519.224	461.012	514.035	525.501	579.108	440.473	567.812	528.312	418.898	487.928	544.981	75.630	497.691	466.203	97.286	434.282	499.309	75.774	427.554	498.043	38.210	479.757	537.728	33.426	531.435	547.452	27.702	594.634	566.735	18.952	617.911	514.996	34.042	668.820	475.712	16.159	631.718	465.536	18.497	564.119	491.197	71.989	485.339	468.601	33.559	568.619	238.821	822.115	552.298	249.150	509.374	538.629	352.709	489.206	525.228	235.973	439.400	579.689	281.625	424.493	482.427	260.978	78.013	512.284	340.434	88.560	440.563	310.738	74.311	433.152	311.714	39.154	480.119	269.401	33.842	533.867	253.159	27.927	590.245	230.764	20.464	629.342	279.717	31.252	670.457	320.254	17.675	639.030	329.933	22.297	571.852	300.642	71.826	488.980	335.641	34.440
361	3.60000	548.151	487.072	1656.741	538.601	317.205	1644.853	660.083	393.650	1712.097	624.909	415.158	1413.258	666.579	413.753	1262.564	492.946	408.746	1497.857	472.749	412.746	1463.405	449.063	420.605	1327.155	502.319	415.176	1147.677	512.592	417.189	1109.894	506.395	415.974	1073.250	519.066	607.448	1470.741	447.820	644.060	1320.857	414.141	678.677	1179.663	669.728	670.137	1178.909	674.980	685.765	1112.597	740.862	696.735	1144.848	512.322	216.938	1458.536	428.719	191.890	1302.428	421.080	146.799	1165.955	677.522	163.161	1187.241	676.275	149.562	1120.342	741.178	123.009	1173.726	670.062	522.931	1014.573	503.930	455.267	1052.218	499.167	367.979	1045.957	661.085	302.807	1012.613	567.645	591.320	843.268	541.475	574.570	507.980	519.243	461.045	514.065	525.308	579.055	440.275	567.842	528.349	418.908	487.925	544.988	75.600	497.694	466.208	97.312	434.282	499.309	75.759	427.564	498.034	38.200	479.752	537.736	33.420	531.457	547.462	27.712	594.622	566.741	18.934	617.882	515.000	34.037	668.819	475.715	16.171	631.721	465.513	18.504	564.129	491.215	71.993	485.331	468.605	33.557	568.653	238.865	822.123	552.310	249.184	509.376	538.629	352.721	489.222	525.250	235.991	439.401	579.711	281.655	424.493	482.411	260.985	78.025	512.269	340.450	88.567	440.565	310.737	74.318	433.170	311.712	39.139	480.124	269.408	33.862	533.870	253.169	27.924	590.248	230.758	20.453	629.340	279.719	31.285	670.461	320.259	17.667	639.026	329.937	22.293	571.852	300.652	71.860	489.005	335.647	34.438
362	3.61000	548.082	487.049	1656.740	538.590	317.157	1644.833	660.057	393.676	1712.078	624.917	415.144	1413.253	666.568	413.786	1262.533	492.950	408.735	1497.849	472.764	412.749	1463.353	449.087	420.598	1327.158	502.333	415.217	1147.674	512.669	417.214	1109.865	506.441	416.016	1073.229	519.068	607.437	1470.742	447.805	644.066	1320.869	414.119	678.684	1179.684	669.718	670.165	1178.934	674.966	685.811	1112.638	740.835	696.789	1144.907	512.329	216.932	1458.503	428.730	191.906	1302.395	421.107	146.825	1165.907	677.538	163.197	1187.222	676.283	149.572	1120.309	741.170	123.028	1173.667	670.086	522.970	1014.584	503.970	455.305	1052.197	499.217	368.002	1045.971	661.109	302.839	1012.623	567.685	591.365	843.276	541.519	574.576	507.927	519.267	461.069	514.048	525.321	579.081	440.272	567.853	528.353	418.899	487.925	544.995	75.625	497.695	466.221	97.295	434.276	499.315	75.759	427.551	498.036	38.208	479.743	537.743	33.433	531.437	547.460	27.708	594.620	566.734	18.954	617.898	515.006	34.034	668.820	475.724	16.167	631.717	465.517	18.497	564.115	491.226	71.994	485.347	468.595	33.581	568.696	238.890	822.135	552.342	249.194	509.364	538.670	352.751	489.212	525.279	236.013	439.406	579.716	281.661	424.499	482.405	260.979	78.043	512.277	340.442	88.552	440.572	310.753	74.336	433.158	311.698	39.134	480.121	269.408	33.852	533.868	253.187	27.919	590.253	230.766	20.445	629.338	279.718	31.266	670.464	320.246	17.679	639.014	329.934	22.294	571.841	300.629	71.840	488.995	335.638	34.434
363	3.62000	547.999	486.999	1656.747	538.607	317.126	1644.813	660.026	393.675	1712.113	624.922	415.184	1413.223	666.570	413.817	1262.515	492.949	408.728	1497.850	472.757	412.746	1463.369	449.112	420.620	1327.158	502.376	415.258	1147.673	512.657	417.254	1109.876	506.462	416.069	1073.249	519.064	607.425	1470.759	447.777	644.067	1320.885	414.094	678.693	1179.718	669.707	670.212	1178.975	674.965	685.849	1112.686	740.811	696.855	1144.977	512.319	216.940	1458.484	428.729	191.946	1302.359	421.093	146.864	1165.893	677.557	163.228	1187.155	676.326	149.641	1120.249	741.198	123.073	1173.630	670.124	523.026	1014.574	503.989	455.349	1052.225	499.231	368.044	1045.974	661.145	302.895	1012.628	567.717	591.412	843.260	541.521	574.622	507.966	519.264	461.090	514.060	525.325	579.110	440.281	567.893	528.396	418.916	487.907	544.994	75.603	497.696	466.241	97.287	434.276	499.309	75.762	427.563	498.052	38.209	479.764	537.754	33.435	531.441	547.463	27.705	594.617	566.756	18.957	617.908	515.014	34.061	668.828	475.714	16.161	631.723	465.539	18.493	564.112	491.223	71.998	485.332	468.601	33.573	568.725	238.924	822.122	552.377	249.222	509.366	538.708	352.789	489.228	525.296	236.028	439.410	579.753	281.681	424.513	482.413	260.991	78.031	512.257	340.448	88.553	440.568	310.764	74.336	433.162	311.724	39.144	480.131	269.441	33.861	533.873	253.166	27.948	590.269	230.778	20.462	629.347	279.718	31.278	670.466	320.261	17.679	639.034	329.933	22.300	571.852	300.652	71.860	488.988	335.648	34.447
364	3.63000	547.915	486.973	1656.746	538.615	317.080	1644.797	659.973	393.688	1712.106	624.930	415.168	1413.236	666.589	413.845	1262.532	492.953	408.705	1497.831	472.776	412.723	1463.339	449.120	420.609	1327.162	502.407	415.285	1147.654	512.719	417.312	1109.873	506.517	416.100	1073.224	519.048	607.432	1470.768	447.776	644.053	1320.905	414.098	678.694	1179.734	669.681	670.249	1179.034	674.942	685.902	1112.731	740.789	696.908	1145.026	512.335	216.933	1458.442	428.758	191.956	1302.327	421.104	146.919	1165.827	677.554	163.251	1187.133	676.333	149.681	1120.193	741.209	123.073	1173.586	670.155	523.077	1014.594	504.027	455.383	1052.208	499.287	368.100	1045.948	661.169	302.934	1012.620	567.766	591.458	843.249	541.539	574.670	507.978	519.299	461.110	514.060	525.340	579.115	440.243	567.892	528.403	418.894	487.903	545.004	75.626	497.721	466.220	97.288	434.267	499.305	75.764	427.544	498.042	38.211	479.741	537.742	33.430	531.437	547.467	27.699	594.617	566.750	18.973	617.894	515.004	34.048	668.813	475.725	16.160	631.704	465.525	18.501	564.113	491.228	72.000	485.335	468.600	33.565	568.771	238.963	822.110	552.407	249.256	509.376	538.745	352.797	489.225	525.335	236.036	439.428	579.761	281.711	424.485	482.412	260.983	78.043	512.295	340.460	88.551	440.574	310.759	74.342	433.169	311.719	39.155	480.138	269.412	33.877	533.858	253.168	27.930	590.248	230.773	20.459	629.356	279.730	31.288	670.477	320.259	17.678	639.040	329.935	22.294	571.865	300.622	71.859	489.009	335.665	34.473
